Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,Average MPG
0.8571428571428571,0.2653276955602537,0.375,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,20.5
0.7142857142857142,0.29069767441860467,0.375,0.25,0.0,0.8985507246376812,1.0,0.5333333333333333,21.5
0.7142857142857142,0.29069767441860467,0.375,0.25,1.0,0.9130434782608696,1.0,0.5333333333333333,23.0
0.8571428571428571,0.29069767441860467,0.375,0.25,1.0,0.9565217391304348,1.0,0.5333333333333333,21.0
0.8571428571428571,0.29069767441860467,0.375,0.75,1.0,0.9130434782608696,1.0,0.5333333333333333,21.5
0.8571428571428571,0.2885835095137421,0.375,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,22.0
0.8571428571428571,0.2885835095137421,0.375,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,22.0
0.8571428571428571,0.29069767441860467,0.375,0.25,0.0,0.8985507246376812,1.0,0.5333333333333333,21.5
0.8571428571428571,0.29069767441860467,0.375,0.75,1.0,0.9130434782608696,1.0,0.5333333333333333,21.0
0.8571428571428571,0.29069767441860467,0.375,0.25,1.0,0.8985507246376812,1.0,0.5333333333333333,22.0
0.8571428571428571,0.29069767441860467,0.375,0.25,1.0,0.9565217391304348,1.0,0.5333333333333333,22.0
1.0,0.05391120507399578,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,30.5
1.0,0.20824524312896409,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.5333333333333333,21.5
1.0,0.17336152219873152,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.5333333333333333,21.5
1.0,0.20824524312896409,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,21.5
1.0,0.17336152219873152,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,21.5
1.0,0.1754756871035941,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,21.5
0.5714285714285714,0.17336152219873152,0.375,0.25,0.6666666666666666,0.5797101449275363,1.0,0.9333333333333333,21.5
1.0,0.1152219873150106,0.25,0.25,0.6666666666666666,0.5797101449275363,1.0,0.9333333333333333,26.0
1.0,0.1754756871035941,0.375,0.25,0.6666666666666666,0.9855072463768116,1.0,0.5333333333333333,21.5
0.5714285714285714,0.17336152219873152,0.375,0.25,0.6666666666666666,0.5797101449275363,1.0,0.5333333333333333,21.5
1.0,0.27061310782241016,0.375,0.25,1.0,0.9565217391304348,0.5,0.9333333333333333,23.0
0.7142857142857142,0.38583509513742076,0.5,0.25,1.0,0.9130434782608696,0.5,0.9333333333333333,19.0
1.0,0.27061310782241016,0.375,0.25,0.0,0.9565217391304348,0.5,0.9333333333333333,20.5
1.0,0.32346723044397463,0.5,0.25,1.0,0.8695652173913043,0.5,0.9333333333333333,19.5
1.0,0.21247357293868924,0.375,0.25,1.0,0.9855072463768116,0.5,0.9333333333333333,21.0
1.0,0.31712473572938693,0.5,0.25,1.0,0.8695652173913043,0.5,0.9333333333333333,19.5
0.7142857142857142,0.3805496828752643,0.5,0.25,1.0,0.5072463768115942,0.5,0.9333333333333333,16.5
0.8571428571428571,0.5443974630021142,0.625,0.75,0.0,0.36231884057971014,0.0,0.4,16.0
0.8571428571428571,0.5338266384778013,0.625,0.75,0.0,0.43478260869565216,0.0,0.4,16.0
0.8571428571428571,0.5232558139534884,0.625,0.75,1.0,0.43478260869565216,0.0,0.5333333333333333,16.0
0.8571428571428571,0.5443974630021142,0.625,0.75,0.0,0.36231884057971014,0.0,0.5333333333333333,16.0
0.8571428571428571,0.5232558139534884,0.625,0.0,1.0,0.43478260869565216,0.0,0.5333333333333333,16.5
0.8571428571428571,0.5338266384778013,0.625,0.75,0.0,0.43478260869565216,0.0,0.5333333333333333,16.0
0.8571428571428571,0.5338266384778013,0.625,0.0,0.0,0.43478260869565216,0.0,0.5333333333333333,16.5
0.8571428571428571,0.5338266384778013,0.625,0.0,0.0,0.43478260869565216,0.0,0.4,16.5
0.8571428571428571,0.5443974630021142,0.625,0.0,0.0,0.36231884057971014,0.0,0.4,16.5
0.8571428571428571,0.5443974630021142,0.625,0.0,0.0,0.36231884057971014,0.0,0.5333333333333333,16.5
0.8571428571428571,0.5232558139534884,0.625,0.75,1.0,0.43478260869565216,0.0,0.4,16.0
0.8571428571428571,0.5232558139534884,0.625,0.0,1.0,0.43478260869565216,0.0,0.4,16.0
0.8571428571428571,0.5232558139534884,0.625,0.0,1.0,0.43478260869565216,0.0,0.5333333333333333,17.0
0.8571428571428571,0.5443974630021142,0.625,0.75,0.0,0.36231884057971014,0.0,0.4,16.5
0.8571428571428571,0.5338266384778013,0.625,0.75,1.0,0.43478260869565216,0.0,0.5333333333333333,17.5
0.8571428571428571,0.5338266384778013,0.625,0.75,0.0,0.43478260869565216,0.0,0.5333333333333333,16.5
0.8571428571428571,0.5443974630021142,0.625,0.0,0.0,0.36231884057971014,0.0,0.4,17.0
0.8571428571428571,0.5443974630021142,0.625,0.75,0.0,0.36231884057971014,0.0,0.5333333333333333,16.5
0.8571428571428571,0.5338266384778013,0.625,0.0,0.0,0.43478260869565216,0.0,0.5333333333333333,17.0
0.8571428571428571,0.5338266384778013,0.625,0.75,0.0,0.43478260869565216,0.0,0.4,16.5
0.7142857142857142,0.3097251585623679,0.375,0.75,1.0,0.8695652173913043,1.0,0.5333333333333333,20.0
0.7142857142857142,0.3097251585623679,0.375,0.25,1.0,0.8695652173913043,1.0,0.5333333333333333,20.5
0.7142857142857142,0.23150105708245244,0.25,0.25,1.0,0.9855072463768116,1.0,0.5333333333333333,22.0
0.7142857142857142,0.23150105708245244,0.25,0.75,1.0,0.9855072463768116,1.0,0.5333333333333333,23.0
0.7142857142857142,0.3097251585623679,0.375,0.75,1.0,0.8695652173913043,1.0,0.5333333333333333,20.5
1.0,0.2938689217758985,0.375,0.25,1.0,0.8985507246376812,0.5,0.9333333333333333,22.5
0.7142857142857142,0.39534883720930236,0.5,0.25,1.0,0.5362318840579711,0.5,0.9333333333333333,19.0
1.0,0.27061310782241016,0.375,0.25,1.0,0.9565217391304348,0.5,0.9333333333333333,23.5
0.8571428571428571,0.3689217758985201,0.375,0.25,0.0,0.463768115942029,1.0,0.9333333333333333,20.0
0.8571428571428571,0.306553911205074,0.375,0.25,1.0,0.463768115942029,1.0,0.9333333333333333,20.0
0.8571428571428571,0.3689217758985201,0.375,0.25,1.0,0.463768115942029,1.0,0.9333333333333333,20.0
0.8571428571428571,0.306553911205074,0.375,0.25,1.0,0.463768115942029,1.0,0.9333333333333333,20.5
0.8571428571428571,0.3689217758985201,0.375,0.25,0.0,0.463768115942029,1.0,0.9333333333333333,20.0
0.8571428571428571,0.5369978858350952,0.75,0.25,1.0,0.4927536231884058,0.5,0.9333333333333333,17.0
0.8571428571428571,0.5369978858350952,0.75,0.25,1.0,0.4927536231884058,0.5,0.9333333333333333,16.5
0.8571428571428571,0.32452431289640593,0.5,0.25,0.0,0.2318840579710145,0.5,0.2,16.5
0.8571428571428571,0.39534883720930236,0.5,0.25,0.0,0.2898550724637681,0.5,0.2,15.5
0.8571428571428571,0.5232558139534884,0.5,0.25,0.0,0.057971014492753624,0.5,0.2,15.0
0.8571428571428571,0.32452431289640593,0.375,0.25,0.0,0.2318840579710145,0.5,0.2,19.0
0.8571428571428571,0.16173361522198734,0.25,0.0,0.6666666666666666,0.2318840579710145,0.0,0.2,30.0
0.8571428571428571,0.16173361522198734,0.25,0.0,0.0,0.2318840579710145,0.0,0.2,28.0
0.8571428571428571,0.31712473572938693,0.25,0.0,0.0,0.057971014492753624,0.0,0.2,26.0
0.8571428571428571,0.3382663847780127,0.25,0.0,0.0,0.057971014492753624,0.0,0.2,25.5
0.8571428571428571,0.3382663847780127,0.25,0.25,0.0,0.057971014492753624,0.0,0.2,25.0
0.8571428571428571,0.16173361522198734,0.25,0.25,0.6666666666666666,0.2318840579710145,0.0,0.2,28.5
0.8571428571428571,0.16173361522198734,0.25,0.25,0.0,0.2318840579710145,0.0,0.2,27.0
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.2318840579710145,1.0,0.2,25.0
0.8571428571428571,0.19661733615221988,0.25,0.25,0.0,0.2318840579710145,1.0,0.2,24.5
0.7142857142857142,0.19661733615221988,0.25,0.25,1.0,0.2318840579710145,1.0,0.2,25.0
0.7142857142857142,0.19661733615221988,0.25,0.25,0.0,0.2318840579710145,1.0,0.2,24.5
0.8571428571428571,0.32452431289640593,0.375,0.25,0.0,0.2898550724637681,1.0,0.2,20.0
0.8571428571428571,0.5517970401691332,0.5,0.25,0.0,0.057971014492753624,1.0,0.2,16.0
0.8571428571428571,0.32452431289640593,0.375,0.25,0.0,0.07246376811594203,1.0,0.2,20.0
0.8571428571428571,0.28964059196617337,0.375,0.25,0.0,0.2898550724637681,1.0,0.2,20.0
0.8571428571428571,0.5232558139534884,0.5,0.25,0.0,0.057971014492753624,1.0,0.2,15.0
0.8571428571428571,0.26109936575052856,0.375,0.25,1.0,0.2318840579710145,1.0,0.2,21.0
0.8571428571428571,0.5517970401691332,0.5,0.25,0.0,0.057971014492753624,1.0,0.2,15.0
0.8571428571428571,0.26109936575052856,0.375,0.25,0.0,0.2318840579710145,1.0,0.2,19.5
0.8571428571428571,0.28964059196617337,0.375,0.25,0.0,0.2898550724637681,1.0,0.2,20.5
0.8571428571428571,0.26109936575052856,0.375,0.25,1.0,0.2318840579710145,1.0,0.2,20.5
0.8571428571428571,0.26109936575052856,0.375,0.25,0.0,0.2318840579710145,1.0,0.2,20.0
0.8571428571428571,0.153276955602537,0.25,0.0,0.6666666666666666,0.9855072463768116,0.0,0.9333333333333333,25.5
0.8571428571428571,0.153276955602537,0.25,0.75,0.6666666666666666,0.9855072463768116,0.0,0.9333333333333333,24.5
0.7142857142857142,0.153276955602537,0.25,0.75,0.6666666666666666,0.9855072463768116,0.0,0.9333333333333333,26.0
0.7142857142857142,0.153276955602537,0.25,0.0,0.6666666666666666,0.9855072463768116,0.0,0.9333333333333333,25.5
0.7142857142857142,0.153276955602537,0.25,0.0,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,28.0
0.7142857142857142,0.153276955602537,0.25,0.75,0.6666666666666666,0.9855072463768116,1.0,0.9333333333333333,27.5
0.8571428571428571,0.26109936575052856,0.375,0.25,1.0,0.2898550724637681,1.0,0.2,22.0
0.8571428571428571,0.26109936575052856,0.375,0.25,0.0,0.2318840579710145,1.0,0.2,21.5
0.8571428571428571,0.26109936575052856,0.375,0.25,0.0,0.2898550724637681,1.0,0.2,21.5
0.8571428571428571,0.5517970401691332,0.5,0.25,0.0,0.057971014492753624,0.5,0.2,15.0
0.8571428571428571,0.41649048625792817,0.5,0.25,0.0,0.2898550724637681,0.5,0.2,16.0
0.8571428571428571,0.32452431289640593,0.375,0.25,0.0,0.2318840579710145,0.5,0.2,19.5
1.0,0.12156448202959833,0.25,0.0,0.0,0.0,0.0,1.0,26.0
1.0,0.12156448202959833,0.25,0.75,0.0,0.0,0.0,1.0,26.0
0.7142857142857142,0.1744186046511628,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,29.5
0.7142857142857142,0.1744186046511628,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,29.5
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,29.0
0.7142857142857142,0.1744186046511628,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,29.0
0.7142857142857142,0.1744186046511628,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.5
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.5
0.7142857142857142,0.1744186046511628,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,28.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.0
0.7142857142857142,0.1744186046511628,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,29.0
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,28.0
0.7142857142857142,0.16384778012684992,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,28.0
0.7142857142857142,0.16384778012684992,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,29.0
0.7142857142857142,0.25052854122621565,0.25,0.0,0.0,0.7391304347826088,0.0,0.13333333333333333,26.5
0.7142857142857142,0.25052854122621565,0.25,0.75,0.0,0.7391304347826088,0.0,0.13333333333333333,26.5
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.0,31.0
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,31.0
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,30.5
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,30.5
1.0,0.12156448202959833,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,30.0
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,30.5
0.5714285714285714,0.24101479915433405,0.375,0.25,0.6666666666666666,0.5797101449275363,1.0,0.7333333333333333,21.0
1.0,0.26215644820295986,0.5,0.25,0.6666666666666666,0.5072463768115942,1.0,0.9333333333333333,20.5
1.0,0.26215644820295986,0.5,0.25,0.6666666666666666,0.5072463768115942,0.5,0.9333333333333333,20.5
1.0,0.11733615221987317,0.25,0.25,1.0,0.0,0.0,0.2,22.0
1.0,0.11733615221987317,0.25,0.25,0.3333333333333333,0.0,0.0,0.2,21.0
1.0,0.11733615221987317,0.25,0.75,1.0,0.0,0.0,0.2,22.5
0.5714285714285714,0.10887949260042284,0.375,0.25,0.6666666666666666,0.5797101449275363,0.5,0.7333333333333333,19.5
0.5714285714285714,0.10887949260042284,0.375,0.25,0.6666666666666666,0.5797101449275363,0.5,0.7333333333333333,19.0
0.8571428571428571,0.3594080338266385,0.5,0.0,1.0,0.37681159420289856,0.0,0.5333333333333333,13.5
0.8571428571428571,0.36575052854122625,0.5,0.25,1.0,0.37681159420289856,0.0,0.5333333333333333,14.5
0.8571428571428571,0.36575052854122625,0.5,0.25,1.0,0.37681159420289856,0.0,0.4,14.5
0.8571428571428571,0.42177589852008457,0.5,0.25,1.0,0.463768115942029,1.0,0.4,16.5
0.8571428571428571,0.42177589852008457,0.5,0.25,1.0,0.37681159420289856,1.0,0.4,16.5
0.8571428571428571,0.4112050739957717,0.5,0.25,1.0,0.463768115942029,1.0,0.4,16.5
0.8571428571428571,0.42177589852008457,0.5,0.25,1.0,0.37681159420289856,0.5,0.5333333333333333,17.0
0.8571428571428571,0.42177589852008457,0.5,0.25,1.0,0.463768115942029,0.5,0.5333333333333333,17.0
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,25.5
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,27.5
0.8571428571428571,0.19661733615221988,0.25,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,27.0
0.8571428571428571,0.1744186046511628,0.375,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,19.5
0.8571428571428571,0.20084566596194503,0.375,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,23.0
0.8571428571428571,0.20084566596194503,0.375,0.25,0.0,0.8985507246376812,1.0,0.9333333333333333,22.0
0.8571428571428571,0.2653276955602537,0.375,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,24.0
0.8571428571428571,0.2653276955602537,0.375,0.25,0.0,0.9565217391304348,1.0,0.9333333333333333,22.5
0.8571428571428571,0.27061310782241016,0.375,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,24.5
0.8571428571428571,0.27061310782241016,0.375,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,23.5
0.8571428571428571,0.27061310782241016,0.375,0.25,0.0,0.9565217391304348,1.0,0.9333333333333333,22.5
0.8571428571428571,0.27061310782241016,0.375,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,24.0
0.8571428571428571,0.27061310782241016,0.375,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,23.0
1.0,0.258985200845666,0.5,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,18.0
1.0,0.258985200845666,0.5,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,19.0
0.8571428571428571,0.258985200845666,0.5,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,19.0
0.8571428571428571,0.258985200845666,0.5,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,19.5
0.8571428571428571,0.2484143763213531,0.5,0.25,1.0,0.9565217391304348,1.0,0.9333333333333333,19.5
0.8571428571428571,0.29915433403805497,0.375,0.25,1.0,0.9710144927536232,1.0,0.9333333333333333,31.5
0.8571428571428571,0.3033826638477802,0.5,0.25,1.0,0.9130434782608696,1.0,0.9333333333333333,20.5
0.8571428571428571,0.4355179704016914,0.5,0.25,1.0,0.5362318840579711,1.0,0.9333333333333333,20.0
0.7142857142857142,0.5179704016913319,0.375,0.0,0.0,0.8695652173913043,1.0,0.5333333333333333,19.5
0.7142857142857142,0.5761099365750529,0.375,0.0,0.0,0.5072463768115942,1.0,0.5333333333333333,19.5
0.8571428571428571,0.5179704016913319,0.375,0.0,0.0,0.8695652173913043,1.0,0.5333333333333333,19.0
0.8571428571428571,0.5761099365750529,0.375,0.0,0.0,0.5072463768115942,1.0,0.5333333333333333,19.0
0.8571428571428571,0.5391120507399577,0.375,0.0,0.0,0.8695652173913043,1.0,0.5333333333333333,19.0
0.8571428571428571,0.5232558139534884,0.5,0.75,1.0,0.43478260869565216,0.0,0.5333333333333333,15.5
0.7142857142857142,0.153276955602537,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.0,26.0
0.7142857142857142,0.153276955602537,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,28.5
0.7142857142857142,0.153276955602537,0.25,0.75,0.6666666666666666,0.855072463768116,0.0,0.13333333333333333,26.0
0.7142857142857142,0.153276955602537,0.25,0.0,0.6666666666666666,0.855072463768116,0.0,0.0,28.5
0.8571428571428571,0.3118393234672305,0.5,0.25,1.0,0.8695652173913043,1.0,0.5333333333333333,17.5
0.8571428571428571,0.36469344608879495,0.5,0.25,1.0,0.8695652173913043,1.0,0.5333333333333333,16.5
0.8571428571428571,0.26004228329809725,0.5,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,17.5
0.8571428571428571,0.26004228329809725,0.5,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,16.5
1.0,0.21987315010570824,0.5,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
0.8571428571428571,0.21987315010570824,0.5,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
1.0,0.19767441860465118,0.3125,0.75,0.3333333333333333,0.8985507246376812,1.0,0.2,15.5
1.0,0.258985200845666,0.5,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,14.5
1.0,0.19767441860465118,0.3125,0.75,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
1.0,0.19767441860465118,0.3125,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
0.5714285714285714,0.258985200845666,0.5,0.25,0.3333333333333333,0.6376811594202899,1.0,0.2,14.5
1.0,0.19450317124735733,0.3125,0.75,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
1.0,0.19450317124735733,0.3125,0.25,0.3333333333333333,0.8985507246376812,1.0,0.2,16.0
1.0,0.19450317124735733,0.3125,0.75,0.3333333333333333,0.6376811594202899,1.0,0.2,16.0
1.0,0.19450317124735733,0.3125,0.75,0.3333333333333333,0.2318840579710145,0.0,0.6,16.0
1.0,0.258985200845666,0.5,0.25,0.3333333333333333,0.2318840579710145,0.0,0.6,14.5
0.5714285714285714,0.258985200845666,0.5,0.25,0.3333333333333333,0.11594202898550725,0.0,0.6,14.5
1.0,0.19450317124735733,0.3125,0.75,0.3333333333333333,0.11594202898550725,0.0,0.6,16.0
1.0,0.19450317124735733,0.3125,0.25,0.3333333333333333,0.11594202898550725,0.0,0.6,16.0
0.5714285714285714,0.10570824524312897,0.25,0.25,0.6666666666666666,0.5797101449275363,0.0,1.0,26.0
0.7142857142857142,0.2167019027484144,0.25,0.75,0.6666666666666666,0.5652173913043478,0.0,1.0,25.0
0.5714285714285714,0.10570824524312897,0.25,0.75,0.6666666666666666,0.5797101449275363,0.0,1.0,27.0
1.0,0.2378435517970402,0.375,0.25,0.0,0.21739130434782608,1.0,0.2,27.5
1.0,0.2272727272727273,0.375,0.25,0.0,0.0,1.0,0.2,21.0
1.0,0.2272727272727273,0.375,0.25,0.6666666666666666,0.0,1.0,0.2,22.0
1.0,0.13742071881606768,0.25,0.25,0.6666666666666666,0.0,1.0,0.2,22.5
1.0,0.04016913319238901,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,26.5
1.0,0.09090909090909091,0.25,0.25,0.6666666666666666,0.0,0.0,0.2,31.5
1.0,0.09090909090909091,0.25,0.25,0.0,0.0,0.0,0.2,29.5
1.0,0.09090909090909091,0.25,0.75,0.6666666666666666,0.0,0.0,0.2,29.5
1.0,0.09090909090909091,0.25,0.25,0.6666666666666666,0.0,0.0,0.2,31.0
1.0,0.09090909090909091,0.25,0.25,0.0,0.0,0.0,0.2,29.0
1.0,0.09090909090909091,0.25,0.75,0.6666666666666666,0.0,0.0,0.2,29.0
1.0,0.13953488372093026,0.25,0.25,0.6666666666666666,0.9420289855072463,1.0,0.9333333333333333,34.5
0.8571428571428571,0.5866807610993657,0.625,0.0,0.0,0.43478260869565216,0.0,0.5333333333333333,17.0
0.8571428571428571,0.5866807610993657,0.625,0.0,0.0,0.43478260869565216,0.0,0.5333333333333333,17.5
0.8571428571428571,0.5866807610993657,0.625,0.0,0.0,0.43478260869565216,0.0,0.4,17.0
0.8571428571428571,0.5549682875264271,0.625,0.0,1.0,0.43478260869565216,0.0,0.5333333333333333,17.5
1.0,0.1427061310782241,0.375,0.25,0.6666666666666666,0.8985507246376812,1.0,0.9333333333333333,21.5
1.0,0.1427061310782241,0.375,0.75,0.6666666666666666,0.9565217391304348,1.0,0.9333333333333333,21.5
1.0,0.18181818181818182,0.375,0.25,0.6666666666666666,0.9565217391304348,1.0,0.9333333333333333,21.0
0.8571428571428571,0.18181818181818182,0.375,0.25,0.6666666666666666,0.9565217391304348,1.0,0.9333333333333333,20.5
0.8571428571428571,0.21141649048625794,0.375,0.25,0.6666666666666666,0.9565217391304348,1.0,0.9333333333333333,20.5
1.0,0.21141649048625794,0.375,0.25,0.6666666666666666,0.9565217391304348,1.0,0.9333333333333333,20.5
0.7142857142857142,0.05919661733615223,0.25,0.25,0.6666666666666666,0.9420289855072463,0.0,0.9333333333333333,38.5
0.7142857142857142,0.15433403805496831,0.25,0.75,0.6666666666666666,0.9565217391304348,0.0,0.9333333333333333,26.5
0.7142857142857142,0.10042283298097254,0.25,0.25,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,29.5
0.7142857142857142,0.15433403805496831,0.25,0.0,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,30.5
0.7142857142857142,0.15433403805496831,0.25,0.0,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,30.0
0.5714285714285714,0.258985200845666,0.375,0.25,0.6666666666666666,0.5797101449275363,0.5,0.9333333333333333,24.0
0.5714285714285714,0.258985200845666,0.375,0.25,0.6666666666666666,0.6811594202898551,0.5,0.9333333333333333,24.0
0.5714285714285714,0.2642706131078224,0.375,0.25,0.6666666666666666,0.6811594202898551,0.5,0.9333333333333333,24.0
0.5714285714285714,0.2642706131078224,0.375,0.25,0.6666666666666666,0.6811594202898551,0.5,0.9333333333333333,23.5
0.8571428571428571,0.22198731501057084,0.25,0.75,0.0,0.855072463768116,0.0,0.13333333333333333,22.0
0.8571428571428571,0.22198731501057084,0.25,0.75,0.0,0.9855072463768116,0.0,0.9333333333333333,22.0
0.8571428571428571,0.2642706131078224,0.25,0.75,0.0,0.7391304347826088,0.0,0.13333333333333333,20.0
0.8571428571428571,0.2642706131078224,0.25,0.75,0.0,0.5072463768115942,0.0,0.9333333333333333,20.0
1.0,0.09830866807610994,0.25,0.25,0.0,0.7101449275362319,0.0,0.13333333333333333,32.5
1.0,0.09830866807610994,0.25,0.25,0.0,0.7101449275362319,0.0,0.13333333333333333,31.5
1.0,0.09830866807610994,0.25,0.75,0.0,0.7101449275362319,0.0,0.13333333333333333,28.5
1.0,0.09830866807610994,0.25,0.75,0.0,0.7101449275362319,0.0,0.13333333333333333,29.5
1.0,0.10253699788583512,0.25,0.75,0.0,0.7101449275362319,0.0,0.13333333333333333,32.5
1.0,0.10253699788583512,0.25,0.25,0.0,0.7101449275362319,0.0,0.13333333333333333,32.5
1.0,0.10253699788583512,0.25,0.25,0.0,0.7101449275362319,0.0,0.13333333333333333,31.0
1.0,0.10253699788583512,0.25,0.75,0.0,0.7101449275362319,0.0,0.13333333333333333,31.0
1.0,0.08668076109936576,0.25,0.75,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,31.5
1.0,0.08668076109936576,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.13333333333333333,32.5
1.0,0.04545454545454546,0.25,0.25,0.6666666666666666,0.7971014492753623,0.0,0.13333333333333333,44.0
1.0,0.08985200845665964,0.25,0.75,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,25.5
1.0,0.08985200845665964,0.25,0.75,0.6666666666666666,0.8115942028985508,0.0,0.0,25.5
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.9565217391304348,0.0,0.9333333333333333,25.0
1.0,0.12156448202959833,0.25,0.75,0.6666666666666666,0.8405797101449275,0.0,0.0,25.0
1.0,0.08985200845665964,0.25,0.75,0.6666666666666666,0.8115942028985508,0.0,0.0,25.0
1.0,0.08985200845665964,0.25,0.75,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,25.0
1.0,0.14799154334038056,0.25,0.75,0.6666666666666666,0.7536231884057971,0.0,0.0,25.0
0.8571428571428571,0.12156448202959833,0.25,0.75,0.6666666666666666,0.9565217391304348,0.0,0.9333333333333333,25.0
1.0,0.08985200845665964,0.25,0.25,0.6666666666666666,0.8115942028985508,0.0,0.0,24.5
1.0,0.08985200845665964,0.25,0.25,0.6666666666666666,0.8985507246376812,0.0,0.9333333333333333,24.5
0.8571428571428571,0.14799154334038056,0.25,0.75,0.6666666666666666,0.7536231884057971,0.0,0.0,25.0
0.8571428571428571,0.12156448202959833,0.25,0.75,0.6666666666666666,0.8405797101449275,0.0,0.0,25.0
1.0,0.19978858350951378,0.375,0.25,0.6666666666666666,0.9855072463768116,0.5,0.9333333333333333,20.0
1.0,0.0412262156448203,0.25,0.25,0.6666666666666666,0.7101449275362319,0.0,0.0,36.5
0.8571428571428571,0.15750528541226216,0.375,0.25,1.0,0.8985507246376812,0.0,0.4,25.5
0.8571428571428571,0.15750528541226216,0.375,0.25,1.0,0.8985507246376812,1.0,0.9333333333333333,25.5
0.8571428571428571,0.15750528541226216,0.375,0.25,0.0,0.8985507246376812,1.0,0.9333333333333333,24.0
